ФИО-ИНН-Адрес регистрации-Сумма уплаченного налога за текущий год
Бисарева Александра Богдановна-107317792751-к. Тосно, ш. Харьковское, д. 1, 163082-134261.58
Афоников Павел Борисович-857812961469-д. Кежма, пр. Попова, д. 735, 084799-66236.61
Миродонкин Антон Викторович-829178709119-с. Малоярославец, пер. Лунный, д. 65, 589131-38068.55
Шпитонов Вадим Виталиевич-743406279483-к. Кропоткин (Краснод.), наб. Городская, д. 516 стр. 2, 970033-116645.04
Климочкова Анастасия Викторовна-938671564800-клх Ишим, пер. Докучаева, д. 507 к. 2/9, 227247-61478.67
Немасева Лариса Андреевна-27446790502-клх Геленджик, пер. Тракторный, д. 15 стр. 7/6, 501590-144958.2
Пуцикайлов Константин Алексеевич-903604890387-д. Курск, наб. Промышленная, д. 6 к. 8, 465007-86199.5
Молкаева Мария Андреевна-677707440279-с. Майкоп, ул. Волочаевская, д. 64 стр. 7, 626468-117974.53
Щепинская Маргарита Богдановна-588178566781-г. Белорецк, пр. Тупиковый, д. 22 к. 9/2, 055565-131359.7
Фаловский Григорий Леонидович-356351635363-ст. Цимлянск, наб. Тихая, д. 1/7 стр. 122, 060963-142220.5
Галегова Ольга Игоревна-207306874890-ст. Билибино, алл. Приозерная, д. 5, 140097-25092.34
Рахматулов Максим Адамович-569165032493-ст. Саранск, пер. Карбышева, д. 8/9 к. 8/9, 022173-97278.82
Мишенинов Василий Аркадиевич-910041059817-г. Нефтекамск, ул. Свободы, д. 6 к. 755, 257269-44147.09
Волинина Раиса Николаевна-825029985752-ст. Кущевская, пер. 40 лет Октября, д. 236 к. 1, 367982-100413.77
Нахмедова Кристина Кирилловна-105433729230-п. Тосно, наб. Хуторская, д. 45 стр. 744, 174452-95708.65
Зугрова Валентина Кирилловна-83790775979-ст. Углегорск, алл. Шевченко, д. 6/1 к. 35, 056170-63755.94
Талызина Оксана Борисовна-675695229563-ст. Дивногорск, ул. Чапаева, д. 137 стр. 5, 258820-139998.7
Вестернина Софья Вадимовна-665410234042-п. Усть-Катав, алл. Пригородная, д. 3, 253701-2397.48
Вафин Павел Николаевич-873280179510-д. Таштагол, алл. Сурикова, д. 8 стр. 96, 601264-41650.85
Абойтов Павел Михаилович-932478579112-д. Усть-Илимск, ш. Ленское, д. 96 к. 348, 815593-28795.1
Шимликов Руслан Максимович-712774843295-п. Советский, пер. Краснознаменный, д. 159 к. 7, 892816-87015.55
Кусерова Екатерина Яковлевна-605734989028-к. Лагань, ш. Ореховое, д. 35, 538845-125018.36
Штурмаков Николай Георгиевич-861804671373-п. Одинцово, бул. Леонова, д. 371 стр. 464, 736235-24742.22
Федосин Семён Викторович-547098554867-к. Руза, ул. Октября, д. 1/9 к. 9/2, 963632-59050.01
Блинцов Илья Петрович-582491934457-с. Красновишерск, пер. Титова, д. 61 стр. 320, 264688-67064.47
Яшонков Антон Адамович-266307333888-к. Канск, ш. Бригадное, д. 3/4, 222527-18992.92
Сысин Григорий Кириллович-866966617120-ст. Кандалакша, наб. Литейная, д. 4/1 стр. 6/9, 375759-29916.28
Варекина Кристина Ивановна-946453030358-с. Серебряные Пруды, ш. Пушкинское, д. 3 к. 71, 289814-105961.52
Гулынский Михаил Михаилович-393596541461-г. Гудермес, наб. Тополиная, д. 2/6 к. 3, 502790-39802.22
Чемборова Светлана Борисовна-688817387909-клх Октябрьский (Башк.), ул. Заовражная, д. 8/6 стр. 1/1, 923635-88815.61
Полделина Елена Федоровна-911012913229-г. Сасово, пр. Майский, д. 3/1, 172561-141606.26
Арсеенков Владимир Вадимович-453632517293-п. Томари, бул. Красных Партизан, д. 707 к. 8/2, 653931-63063.45
Щедринов Семён Михаилович-667266450671-к. Якутск, алл. Нахимова, д. 42 стр. 320, 598173-64659.34
Якунчиков Владимир Николаевич-36533756675-п. Междуреченский, ул. Больничная, д. 169 стр. 6, 488972-75968.56
Ажибокова Людмила Викторовна-884555818481-клх Улан-Удэ, ш. Докучаева, д. 370, 039994-22836.19
Гараевская Мария Яковлевна-110562089894-клх Абакан, алл. Петровская, д. 4/5, 026721-12925.29
Щекоткина Светлана Максимовна-825900877328-ст. Петропавловск-Камчатский, пер. Речной, д. 47 стр. 6, 162176-139244.87
Грознов Геннадий Игоревич-412547197045-ст. Карачаевск, бул. Восточный, д. 649, 089760-14263.19
Пороскова Оксана Аркадьевна-503916961251-клх Алапаевск, наб. Спортивная, д. 781 стр. 4/5, 417254-104556.62
Самнетова Елена Кирилловна-428214740036-г. Ирбит, ул. Украинская, д. 269 стр. 916, 857293-137212.64
Каликин Тарас Олегович-408531641167-п. Лянтор, пер. Социалистический, д. 465 стр. 8/9, 435449-125115.55
Ковткова Елизавета Эдуардовна-111668439829-д. Курумкан, ш. Высоковольтное, д. 832 стр. 8, 015074-5492.16
Клинских Михаил Тимофеевич-696944861562-к. Назрань, ш. Журавлева, д. 3/2 к. 837, 766131-61287.16
Пушилин Василий Борисович-241904611497-клх Макушино, ш. Азина, д. 4/6, 953433-27682.33
Батькова Лиза Валерьевна-788054374021-г. Сузун, ш. Сахалинское, д. 640 стр. 1/9, 794980-113314.58
Ахсянова Полина Евгеньевна-170630375492-клх Коломна, алл. Леонова, д. 4/9 стр. 5, 361008-28846.8
Мисихина Светлана Борисовна-959997436737-п. Ярославль, пр. Гайдара, д. 1/6, 358008-55746.05
Люляева Евгения Егоровна-578848098615-к. Елец, бул. Медицинский, д. 18 к. 5/1, 814838-72063.6
Ботев Максим Аркадиевич-899076719983-п. Камень-на-Оби, бул. Рябиновый, д. 7/3 к. 1/4, 193646-116519.21
Солямин Николай Тимофеевич-424573684390-ст. Кажим, алл. Тамбовская, д. 7/8 стр. 5, 793900-75025.58
Плахтеев Александр Павлович-922591091677-с. Каргасок, пер. Крылова, д. 583 к. 17, 803109-5525.15
Вострикова Кира Эдуардовна-630109302724-к. Глазов, бул. Ленинградский, д. 566, 842267-59203.16
Жаилов Антон Данилович-898000126273-п. Невельск, наб. Трактовая, д. 4/1 к. 3/4, 735986-142547.73
Жиндарева Людмила Дмитриевна-487218297314-ст. Якша, бул. Прудовой, д. 47, 891996-44163.32
Козырицкая Евгения Кирилловна-334157097552-п. Ростов, наб. Курчатова, д. 1/5 стр. 46, 802339-123838.77
Кноблых Марина Никитична-40270752331-к. Ямбург, ш. Красноармейское, д. 2/2 стр. 2/1, 028939-68230.29
Ольхов Илья Адамович-560604364782-клх Чита, наб. Машиностроителей, д. 7 к. 1, 701664-145043.87
Лукерина Елизавета Борисовна-322700771352-ст. Серебряные Пруды, наб. 50 лет ВЛКСМ, д. 4/2 к. 812, 227967-32621.44
Ухтуев Николай Фёдорович-352846492054-д. Курчатов, бул. Моховой, д. 509 к. 2/3, 741834-80408.56
Погоскин Станислав Кириллович-954277476318-клх Новочеркасск, ул. Ветеранов, д. 410 к. 7/8, 087776-131781.86
Чененков Илья Евгеньевич-783441432412-ст. Астрахань, алл. Разина, д. 2 к. 26, 967886-53775.01
Кутьева Катерина Михайловна-527307304977-д. Черемхово, пр. Портовый, д. 609 к. 52, 169912-55491.27
Лымзин Леонид Борисович-287208152428-ст. Приозерск, ул. Гражданская, д. 4/3, 653473-40571.86
Яхов Юрий Петрович-498568652357-д. Нарткала, ул. Халтурина, д. 9/5 к. 72, 704888-62490.53
Новохацкая Ева Алексеевна-178053682259-ст. Елец, алл. Красноармейская, д. 39 стр. 394, 089613-99983.68
Линюгева Тамара Яковлевна-97172013730-п. Лодейное Поле, бул. Дорожный, д. 137, 625964-119053.76
Царахов Станислав Викторович-528246812549-клх Соликамск, пр. Амурский, д. 9/6, 645086-59838.57
Шершиков Игорь Антонович-701736100121-ст. Щелково, алл. Шахтерская, д. 819 к. 64, 731070-140124.6
Назыпов Виталий Вадимович-601420087973-д. Курганинск, пр. Курортный, д. 46 к. 1/3, 581460-69757.08
Мулина Лиза Ивановна-158036775223-к. Кизел, наб. Братская, д. 9/5, 932282-2562.57
Карнеичева Дарья Валерьевна-269201248116-к. Нарьян-Мар, бул. Лазурный, д. 90 стр. 88, 989113-19895.52
Верховцева Тамара Максимовна-567106809990-г. Карпинск, ш. Шевченко, д. 843 к. 8, 269028-115058.24
Дикушина Екатерина Сергеевна-826242518630-ст. Орехово-Зуево, ул. Выгонная, д. 7 к. 73, 911864-62368.01
Строшнова Надежда Игоревна-946760100747-г. Внуково (метеост.), ул. Кирпичная, д. 965 к. 1, 902071-66309.77
Антышева Кристина Викторовна-778548354338-клх Пушкин, пер. Леонова, д. 5 к. 8/8, 157977-128591.74
Лавров Альберт Денисович-121211077429-ст. Нефтекамск, пр. Монтажников, д. 230 к. 3, 933595-67442.63
Петрицев Леонид Тимофеевич-923127812704-г. Гремячинск (Бурят.), ул. Гастелло, д. 2 стр. 24, 779896-47199.58
Шендяйина Оксана Романовна-815341629561-клх Кирово-Чепецк, пер. Индустриальный, д. 4, 432355-129989.27
Типикина Алла Максимовна-145339952611-п. Надым, наб. Клары Цеткин, д. 257 к. 498, 425976-145731.37
Бандикова Марина Кирилловна-402513700548-г. Гудермес, наб. З.Космодемьянской, д. 59 стр. 268, 163623-18697.56
Шаталов Михаил Виталиевич-626062709661-к. Псков, бул. Детский, д. 815 к. 822, 911933-86399.26
Шалковская Мария Никитична-5010447915-ст. Энгельс, ул. Белорусская, д. 9/5, 439701-87129.7
Автушкина Оксана Аркадьевна-974306636957-клх Богучар, пер. Приозерный, д. 9 к. 28, 519683-98058.21
Шилимина Маргарита Кирилловна-128442408497-клх Эльбрус, наб. Коминтерна, д. 9/6 стр. 7/9, 993630-70454.74
Шавлов Семён Антонович-723437713394-клх Омск, ул. Ростовская, д. 41 стр. 4/5, 842511-93530.17
Самуйлин Андрей Вадимович-130668860955-с. Арзамас, ул. Таманская, д. 982, 855523-138960.04
Игралов Альберт Алексеевич-973496028654-ст. Истра, бул. Астраханский, д. 562 стр. 7, 010047-47467.05
Тубанов Кирилл Игоревич-555380428655-клх Ухта, пр. Февральский, д. 33, 258618-36475.24
Целина Виктория Аркадьевна-825019863765-п. Снежногорск (Мурм.), алл. Ударная, д. 432 стр. 80, 214869-108883.19
Антишкин Леонид Андреевич-224398864912-к. Россошь, ш. Республиканское, д. 9/8, 298325-77239.49
Сторонкин Владислав Денисович-77077520973-ст. Красноуральск, пр. Марта 8, д. 6/3 стр. 242, 819786-96401.09
Кочиришкин Андрей Олегович-794521149708-п. Мценск, ш. Главное, д. 7 к. 4, 800918-45863.22
Уразайкина Тамара Богдановна-893786120354-ст. Нефтекамск, пер. Народный, д. 53 стр. 76, 695037-14161.57
Маркевина Кристина Валерьевна-709095333690-к. Усть-Катав, ш. Дзержинского, д. 2 к. 9/9, 585953-148718.64
Рафаев Роман Алексеевич-626858368809-клх Гремячинск (Бурят.), ш. Энергетиков, д. 98, 254490-60172.47
Разаманова Екатерина Егоровна-136334273187-ст. Сальск, пр. Ватутина, д. 4/7 к. 2/2, 363215-61836.85
Нежелаева Галина Андреевна-339217590833-клх Нефтеюганск, пр. Вавилова, д. 4 к. 1/6, 988406-123050.88
Сброева Любовь Борисовна-758016213409-к. Карталы, ул. Маркса, д. 740, 809349-144451.94
Дигтярев Константин Валериевич-379951484588-к. Ставрополь, бул. Чкалова, д. 58 к. 22, 874065-146927.98
Чадуков Максим Тимофеевич-340501422375-клх Ивдель, пр. Морской, д. 50 стр. 6, 504808-135884.75
Тихомова Наталья Романовна-115039211428-клх Казань, ул. Кооперативная, д. 67 к. 25, 441951-31459.91
Карманская Лиза Игоревна-781271048455-с. Углегорск, ул. Ягодная, д. 12 к. 5/5, 200118-30807.51
Алтуфьева Раиса Яковлевна-313005406282-д. Каменномостский, наб. Мелиоративная, д. 5/6 к. 403, 802153-16014.09
Мурахтин Иван Михаилович-846247927885-ст. Кижи, наб. Путейская, д. 6 к. 561, 616465-149586.45
Ликарев Павел Викторович-967899412785-к. Серов, ул. Мая 1, д. 289, 298078-144693.29
Комочков Кирилл Юриевич-3527338954-ст. Тарко-Сале, наб. Кирова, д. 868 стр. 260, 310584-56207.65
Ульев Виталий Адамович-716507170391-с. Кедровый, алл. Комарова, д. 9/3 к. 67, 993383-872.48
Тарупина Клара Егоровна-662326961042-к. Певек, пер. Курский, д. 2, 329989-16126.53
Целебеев Степан Антонович-663705028167-с. Приморско-Ахтарск, пер. Пожарского, д. 6/6 к. 5/7, 044940-122651.8
Неухин Георгий Петрович-768713051981-с. Ейск, алл. Октября, д. 421, 082996-59256.82
Штырхунов Вячеслав Яковлевич-65745743518-г. Боровск, ш. Грибоедова, д. 17 к. 4, 507181-125845.1
Сидоришин Максим Евгеньевич-255987731686-д. Чермоз, наб. Окружная, д. 7/3 к. 6/2, 818936-10775.96
Косушкина Лариса Алексеевна-59261715859-п. Курск, ш. Индустриальное, д. 1/2, 479675-114506.53
Кокопысов Олег Борисович-995218517512-д. Чермоз, алл. Ивановская, д. 66, 453537-51734.93
Пушанкин Григорий Аркадиевич-373388315528-ст. Краснодар, ш. Среднее, д. 47 к. 36, 240214-80818.73
Крючев Антон Петрович-400073527975-клх Хабаровск, ул. Выгонная, д. 682, 367011-80229.31
Елунина Жанна Егоровна-972171752161-ст. Таганрог, ул. Красноярская, д. 121 стр. 9, 642255-47624.85
Чванькова Александра Андреевна-511908307752-д. Архыз, пер. Гайдара, д. 3 стр. 405, 295585-4591.01
Никокошева Людмила Богдановна-169213162008-г. Курумкан, пр. Мельничный, д. 7/3 стр. 80, 882950-95147.74
Шепипова Алёна Аркадьевна-318172847513-ст. Ессентуки, бул. Элеваторный, д. 1 стр. 9/6, 090258-106112.65
Байчев Анатолий Вадимович-333740636055-с. Архыз, алл. Главная, д. 774, 890134-26638.54
Колоткова Кира Михайловна-349425188603-п. Кущевская, ул. Металлургов, д. 1/5 к. 702, 169116-103949.69
Кажарова Алёна Аркадьевна-585973328097-г. Тутаев, бул. Энергетиков, д. 2, 320054-106950.99
Шайдуров Андрей Евгеньевич-228255075783-г. Каневская, ш. Заречное, д. 8 стр. 478, 830665-84748.09
Чумандрина Ксения Дмитриевна-338696761334-д. Иркутск, наб. Набережная, д. 7, 291596-91629.48
Аничхина Екатерина Михайловна-468825421736-г. Каргасок, пер. Учительский, д. 2/4 к. 7/5, 592021-64124.67
Злыгостева Жанна Никитична-576764981160-клх Ахтубинск, пер. Урожайный, д. 5 стр. 3/9, 050478-71432.57
Шапова Екатерина Эдуардовна-380169323904-ст. Нижнеудинск, пр. Ленина, д. 5 стр. 654, 833474-139041.54
Самарина Раиса Евгеньевна-68336307340-клх Смоленск, бул. Петровский, д. 29, 311263-69507.83
Харобрых Герасим Юрьевич-985315628157-п. Аргаяш, алл. Буденного, д. 65, 890403-123664.95
Лорофеева Надежда Василевна-52400275924-клх Макушино, алл. Клубная, д. 5/2 стр. 21, 423696-128796.4
Кучарин Михаил Виталиевич-986882768140-с. Снежинск, наб. Демьяна Бедного, д. 8/5 стр. 11, 897335-88418.49
Тарилкина Оксана Леонидовна-705877657070-ст. Москва, МГУ, наб. Чапаева, д. 9 стр. 533, 056335-105588.12
Бакшурова Ирина Валерьевна-327084562726-г. Жигулевск, пер. Санаторный, д. 34, 738070-80102.21
Долгашина Карина Алексеевна-148854389564-с. Тайшет, наб. Индустриальная, д. 52, 102645-5623.78
Крапивский Валентин Вадимович-286392529206-с. Самара, пр. Льва Толстого, д. 8 стр. 63, 034305-139996.61
Ореликов Вячеслав Олегович-931737997002-д. Лесной (Сверд.), пр. Озерный, д. 240 к. 786, 714916-65260.54
Алтубин Эдуард Данилович-835238030610-ст. Черкесск, наб. Щетинкина, д. 2 к. 40, 656352-117740.65
Селяков Денис Романович-832652916686-д. Верхоянск, пер. Гастелло, д. 8/2 к. 43, 741596-62677.05
Алтамирова Валентина Николаевна-884342108932-ст. Красновишерск, пр. Бульварный, д. 4 к. 87, 070794-105608.84
Арисов Игорь Викторович-609545398082-с. Всеволожск, наб. Кузнецкая, д. 216, 748641-11111.73
Малнева Вероника Евгеньевна-812587281404-г. Курск, ш. Фадеева, д. 1, 976768-66922.34
Мадорский Олег Алексиевич-692969896674-с. Томпа, наб. Южная, д. 1/9 к. 6, 256416-101089.92
Гилицкая Лариса Петровна-849117009284-с. Куртамыш, бул. Маркса Карла, д. 2, 408413-80522.72
Гренышев Дмитрий Николаевич-167506579933-с. Бугуруслан, ул. Окружная, д. 711 стр. 437, 714123-128831.71
Пузенков Роман Максимович-419516249436-с. Крымск, ул. Западная, д. 415 стр. 929, 674310-97241.79
Кошеляева Катерина Ивановна-133728750823-клх Мытищи, алл. Тракторная, д. 42, 033834-115143.9
Лакаткин Руслан Петрович-746183706058-д. Новокузнецк, наб. Ломоносова, д. 3/4 стр. 8/1, 582708-17362.48
Волочкова Светлана Алексеевна-766803450989-ст. Неплюевка, алл. Механизаторов, д. 72 к. 517, 039041-97158.1
Костинская Маргарита Романовна-454564758184-с. Соловки, наб. Театральная, д. 290 к. 56, 090946-98183.19
Могалькова Виолетта Егоровна-623046816118-ст. Анадырь, бул. Народный, д. 45 к. 903, 926129-93447.65
Энина Карина Богдановна-395794592411-к. Белореченск, наб. Р.Люксембург, д. 7/3, 332421-10002.78
Раменова Вера Богдановна-818370281541-с. Боровск, ш. Моховое, д. 484 стр. 396, 030462-9536.63
Перцухов Ярослав Олегович-701660388431-клх Агинское (Забайк.), пер. Приозерный, д. 16, 156515-130275.91
Паланов Виктор Яковлевич-336720563592-с. Джубга, пр. Тульский, д. 178, 165676-98258.8
Знабишева Зинаида Игоревна-761646084396-ст. Чикола, бул. Ореховый, д. 2, 405233-90276.97
Балобин Ярослав Олегович-808384583072-г. Пенза, алл. Дорожная, д. 8, 114070-137374.27
Шибенкова Марина Егоровна-346248241217-д. Бугуруслан, бул. Киевский, д. 1/4 стр. 708, 019192-402.74
Мордовцева Лиза Борисовна-784252205695-п. Миллерово, наб. Советской Армии, д. 142 стр. 42, 495140-1027.03
Кокотушкин Станислав Юрьевич-242668882976-к. Чита, бул. Подгорный, д. 3/1, 403097-82182.64
Митюнин Вадим Вадимович-187649847236-к. Кандалакша, ул. Железнодорожная, д. 3/4 стр. 9/4, 697162-76903.13
Сатаненков Владислав Данилович-542405370402-п. Новая Игирма, ш. Революционное, д. 32 к. 82, 249986-73876.1
Прияткина Ольга Аркадьевна-970945978788-с. Приозерск, пер. Свободный, д. 39 стр. 53, 675892-81096.39
Бабурчина Жанна Эдуардовна-836053803311-д. Ноябрьск, бул. Павлова, д. 6, 815137-52473.59
Зорецкий Григорий Георгиевич-202707063114-клх Щельяюр, пр. Высотный, д. 76, 177149-43333.88
Осолодкина Марина Валерьевна-792453367271-с. Саратов, бул. Ленинский, д. 8 к. 238, 910412-97688.91
Подьедкова Яна Аркадьевна-266863429754-к. Сальск, ш. Шолохова, д. 337 стр. 785, 237903-100427.6
Язвицкий Максим Кириллович-253371492355-г. Нефтегорск (Самар.), наб. Монтажников, д. 10 к. 72, 900586-137630.46
Олохтонов Геннадий Евгеньевич-935251685921-с. Астрахань, пр. Ивановский, д. 630, 386039-21525.72
Лобазова Мария Петровна-97389719018-к. Арсеньев, пер. Луначарского, д. 9/5, 061698-84625.21
Бурнашкин Яков Игоревич-480611109094-п. Оленек, бул. Флотский, д. 64 к. 8, 957462-10943.54
Краснюков Станислав Андреевич-148462889448-клх Зарайск, наб. Театральная, д. 14, 933908-8830.86
Шибанков Виталий Антонович-819678384371-п. Ессентуки, наб. Коммунаров, д. 5, 756336-57472.04
Игнацкая Виктория Евгеньевна-990538694801-г. Находка, пр. Депутатский, д. 4, 502981-16535.83
Акакиев Павел Василиевич-129065790993-п. Елабуга, наб. Логовая, д. 626 к. 5, 731069-136543.46
Мякошин Николай Адамович-135693977561-п. Волоколамск, пр. Виноградный, д. 62, 216150-119998.13
Пайкова Алена Михайловна-617404298440-клх Туруханск, алл. Суворова, д. 5 к. 1/3, 988106-53187.0
Усаковская Анна Сергеевна-986920976893-г. Березники, наб. Герцена, д. 512 стр. 45, 918624-5814.49
Кольжонков Эдуард Михаилович-57588939622-г. Дмитров, ш. Тополиное, д. 2, 585034-27429.48
