ФИО-ИНН-Адрес регистрации-Сумма уплаченного налога за текущий год
"Исакеева Инна Егоровна-611756361652-с. Шахты, алл. 9 мая, д. 570 стр. 675, 582401-45066.5"
"Истибаев Герасим Алексеевич-712249363170-с. Тольятти, пр. Магистральный, д. 70 стр. 17, 482697-52580.88"
"Казацкий Роман Николаевич-251587181083-с. Миллерово, пр. Чапаева, д. 2 стр. 6, 759724-23116.08"
"Кантырев Олег Романович-438693155352-с. Серов, ш. Леонова, д. 3, 704153-43881.99"
"Княжмцкий Пётр Игоревич-239507118758-с. Кулу, ш. Сибирское, д. 26 к. 578, 893543-3109.33"
"Кобрина Наталья Михайловна-749629850350-с. Нягань, алл. Целинная, д. 99 к. 7/7, 606938-61291.76"
"Колохматов Пётр Адамович-793998522977-к. Кропоткин (Краснод.), алл. Дорожная, д. 4/5 стр. 231, 349929-142357.73"
"Комбегов Геннадий Иванович-807072926832-п. Железногорск(Курск.), бул. Мелиораторов, д. 1, 850876-20103.91"
"Кубикова Алла Викторовна-740502408327-д. Сосьва (Хант.), наб. Флотская, д. 5/8 стр. 641, 551468-104967.16"
"Кувашов Антон Павлович-863290985337-клх Пятигорск, ш. Титова, д. 5/3 к. 141, 480382-54948.82"
"Кугубаева Алина Игоревна-905519813012-клх Суздаль, наб. Тельмана, д. 504 стр. 51, 525074-19510.38"
"Левычкин Николай Юрьевич-385389654207-ст. Тимашевск, пр. Одесский, д. 67, 895378-51275.62"
"Лодягина Вероника Николаевна-24572591558-с. Саранск, пр. Зои Космодемьянской, д. 59 стр. 4/4, 445907-74975.5"
"Марызин Павел Аркадиевич-65568019272-клх Армавир, ш. Водников, д. 83, 849567-116606.96"
"Мещеряпова Тамара Леонидовна-391770445843-ст. Кырен, ул. Бабушкина, д. 6, 620068-144572.69"
"Мознев Валерий Адамович-458869448272-д. Нальчик, наб. Кедровая, д. 15 к. 2/1, 055553-99704.22"
"Молостова Полина Яковлевна-567650964641-клх Аршан (Бурят.), наб. Жуковского, д. 4/2, 505495-84167.84"
"Ненастьев Эдуард Андреевич-790958475919-г. Соболево, бул. Суворова, д. 511, 209980-133414.23"
"Никулин Артём Яковлевич-321653253760-к. Стерлитамак, бул. Окружной, д. 930 к. 374, 475320-32286.9"
"Оголев Анатолий Романович-867282066967-клх Игарка, пер. Тульский, д. 3 к. 4/3, 232452-85430.12"
"Пажитнев Степан Антонович-989588567422-клх Забайкальск, ш. Логовое, д. 44 к. 197, 652272-479.8"
"Панкрохина Марина Романовна-359568639531-к. Пенза, пр. Труда, д. 9 к. 3/5, 006128-89768.66"
"Панючкина Алена Петровна-437405032547-клх Киренск, ш. Правды, д. 690 стр. 3, 151918-82292.97"
"Перегудина Виолетта Вадимовна-564184988573-ст. Орехово-Зуево, бул. Монтажников, д. 552, 616331"
"Питалина Любовь Алексеевна-906649196625-г. Тавда, алл. Горняцкая, д. 4/2 стр. 1/8, 994062-148816.46"
"Плахтеева Кристина Евгеньевна-474597899230-ст. Карабулак, наб. Котовского, д. 867 к. 74, 193105-132162.21"
"Раксина Алиса Ивановна-181231700859-ст. Нязепетровск, пер. Верхний, д. 7 стр. 8, 074663-148225.82"
"Роскова Елизавета Валерьевна-601958291752-с. Курск, ш. Карла Либкнехта, д. 4/3 стр. 76, 250564-4773.63"
"Ротмин Денис Яковлевич-833557556473-к. Томпа, ш. Леваневского, д. 5/4 к. 5/2, 146240-40814.15"
"Рынина Светлана Игоревна-847150264465-к. Кизел, пер. Высоковольтный, д. 610 стр. 75, 457471-132418.69"
"Саглаева София Ивановна-289298083760-к. Горно-Алтайск, наб. Путейская, д. 6 к. 827, 770213"
"Сайгушев Станислав Юриевич-760653870395-с. Усолье Сибирское, ш. Гоголя, д. 1 стр. 9/3, 683813-40333.9"
"Салютин Дмитрий Денисович-813344824230-клх Клин, пр. Сельский, д. 8/1 стр. 919, 415654-145056.36"
"Самбянова Анна Сергеевна-922519511584-д. Чулым, пер. 9 Января, д. 28 к. 973, 867286-29443.44"
"Саморянов Валерий Фёдорович-141527819244-ст. Кропоткин (Краснод.), ш. Некрасова, д. 773 к. 83, 577221-105235.19"
"Сарвицкий Константин Адамович-774066915033-клх Долинск, пер. Бажова, д. 85 к. 385, 709756-62121.17"
"Сброева Инна Егоровна-627972027088-г. Люберцы, пр. Боровой, д. 5/8 к. 1/8, 062625-111240.89"
"Сеилова Наталья Аркадьевна-563417096176-п. Середниково, пр. Алтайский, д. 18 стр. 598, 552220-54349.61"
"Спатова Клара Евгеньевна-683674024952-д. Арзамас, бул. Трактовый, д. 8/3 к. 715, 388440-7588.54"
"Стеганцев Денис Денисович-584843336539-г. Нефтеюганск, ул. Дзержинского, д. 9, 738449-2552.43"
"Стоцкая Анастасия Аркадьевна-76940244458-к. Уссурийск, бул. Индустриальный, д. 472, 517957-13933.11"
"Сыразов Николай Антонович-207715335793-ст. Цимлянск, бул. Верхний, д. 7 к. 165, 266167-27179.74"
"Тамарлаков Яков Яковлевич-469261614323-с. Ельня, ш. Интернациональное, д. 3/6, 849606-48459.24"
"Тамбасова Виктория Андреевна-118443914602-г. Новосибирск, наб. Гвардейская, д. 8 к. 1, 867114-117766.68"
"Тапасов Александр Антонович-847843027809-ст. Кизилюрт, пер. Минина, д. 9, 141054-136688.73"
"Теняев Артур Викторович-118923084541-п. Калевала, бул. Дорожный, д. 11 стр. 1, 498251-122890.97"
"Теремезов Артём Юриевич-171575522319-п. Королев, ш. Ватутина, д. 2/4 стр. 62, 205516-31582.22"
"Трубицин Артур Юриевич-384610452712-ст. Диксон, ул. Весенняя, д. 2 к. 91, 635466-11432.15"
"Уражаева Вероника Федоровна-777369910247-клх Карпинск, бул. Солнечный, д. 340 стр. 41, 957967-58430.42"
"Учелькин Павел Николаевич-214961243758-клх Аша, пер. Заозерный, д. 699 к. 258, 223363-14090.79"
"Фабриков Артур Кириллович-700403887458-г. Калачинск, наб. Трудовая, д. 5 стр. 63, 547728-122230.97"
"Фрумова Алина Максимовна-989863005339-к. Камень-на"
"Хачев Денис Викторович-850758972848-ст. Добрянка, ш. Азина, д. 18, 180088-83304.32"
"Хордыкова Маргарита Богдановна-232925956823-ст. Гремячинск (Бурят.), пер. Проезжий, д. 331, 891508-75440.18"
"Хрявина Катерина Андреевна-394723061537-г. Адлер, пр. Хвойный, д. 273, 778622-48255.4"
"Хуртилов Виталий Адамович-765411949174-клх Забайкальск, наб. Колхозная, д. 8/5, 357850-94866.14"
"Хусенкова Алиса Андреевна-292529042833-г. Магас, пер. Фестивальный, д. 2/6 к. 953, 627640-31364.21"
"Цурская Оксана Дмитриевна-828302926566-п. Красновишерск, ш. Таманское, д. 133 стр. 13, 398056-102938.13"
"Чебочкина Кира Вадимовна-701973959514-ст. Апатиты, бул. Кузнецкий, д. 30, 611693-98160.27"
"Чиханов Денис Михаилович-90676856473-г. Горячинск, ул. Ленинская, д. 3/3 к. 719, 252984-16429.19"
"Шабарин Валентин Вадимович-696478412179-к. Кедровый, наб. Родниковая, д. 54 стр. 17, 142479-34269.32"
"Шарпатова Жанна Игоревна-796978348657-к. Новороссийск, пр. Целинный, д. 906, 005893-77452.24"
"Шафронская Галина Сергеевна-866974171443-г. Верхоянск, наб. Чехова, д. 172 стр. 9/9, 983897-73701.68"
"Шемягин Виталий Василиевич-68328637458-клх Шелагонцы, пр. Первомайский, д. 2, 031002-117400.11"
"Шумпякова Клара Аркадьевна-999547118582-к. Миллерово, алл. Прибрежная, д. 73 стр. 134, 706249-43499.49"
"Языненкова Александра Борисовна-763907347390-п. Агинское (Забайк.), ш. Майское, д. 7/6, 053073-27761.8"
