ФИО-ИНН-Адрес регистрации-Сумма уплаченного налога за текущий год
Земецкая Дарья Аркадьевна-332182742418-ст. Камень-на-Оби, алл. Геологов, д. 968 стр. 1, 757121-106945.27
Мишорин Семён Олегович-499857698925-с. Внуково (метеост.), ш. Химиков, д. 5 к. 4/8, 191649-123884.96
Лезин Аркадий Леонидович-856912862015-клх Пятигорск, ул. Курская, д. 2/6 стр. 99, 322900-35429.78
Соусникова Любовь Евгеньевна-12652432091-клх Муравленко, бул. Клары Цеткин, д. 856, 395343-69554.84
Никоноркин Валерий Аркадиевич-873397065155-ст. Аргаяш, ул. Больничная, д. 7 к. 7/6, 388811-27897.62
Ранняева Клавдия Алексеевна-681169554849-г. Пушкинские Горы, алл. Первомайская, д. 189 к. 90, 799195-131377.39
Толмосова Алла Дмитриевна-192734862370-п. Тамбов, пр. Томский, д. 1/1 к. 918, 860872-73572.87
Полапанова Наталья Борисовна-181905153141-с. Невьянск, ул. Ольховая, д. 680, 517799-50150.28
Ежлова Катерина Дмитриевна-43515853509-клх Чехов, алл. Тополиная, д. 5, 281638-52513.21
Гуменюнов Анатолий Фёдорович-897246688202-ст. Чебоксары, ул. Парижской Коммуны, д. 80 к. 596, 583265-42074.6
Бутычина Оксана Викторовна-480640419220-п. Новгород Великий, наб. Российская, д. 8/3 стр. 2/2, 008786-28172.19
Маколикова Инна Петровна-371335944221-к. Оймякон, наб. Красных Партизан, д. 216 стр. 131, 999159-142130.05
Клешкин Анатолий Георгиевич-171429172946-п. Сасово, бул. Карбышева, д. 501, 360083-99215.23
Недобоева Виолетта Василевна-717599167344-ст. Гдов, наб. Промышленная, д. 36 стр. 2/4, 568763-59491.76
Чемашкина Раиса Ивановна-188341356246-клх Заводоуковск, пр. Бабушкина, д. 2 к. 8, 264488-11858.83
Мерзилкин Константин Викторович-257968199317-п. Йошкар-Ола, ул. Красноармейская, д. 407, 470390-9874.78
Тверетнева Людмила Никитична-254330005593-с. Внуково (метеост.), бул. Запорожский, д. 588, 856304-183.08
Пинайчев Денис Виталиевич-569923080192-п. Иркутск, бул. Полевой, д. 9/4, 551094-141750.47
Злодырева Ксения Валерьевна-622611700320-к. Нижний Новгород, ул. Радищева, д. 12 к. 2, 085268-26300.18
Мильский Борис Яковлевич-505466664572-клх Кудымкар, пр. Лунный, д. 563, 054132-67593.01
Балабанкин Евгений Леонидович-150247612491-г. Пушкинские Горы, пр. Вавилова, д. 4/9, 238015-127259.04
Траилина Надежда Егоровна-976280210529-клх Стрежевой, алл. Ореховая, д. 5/3 к. 439, 199549-25566.53
Уленгова Полина Романовна-817117999602-ст. Горячий Ключ, ул. Тенистая, д. 1/2, 523140-140404.83
Кривохин Анатолий Валериевич-513221385913-д. Катайск, пр. Лазурный, д. 2, 460144-102395.17
Бешчев Аркадий Михаилович-408551713303-ст. Салехард, ул. Гаражная, д. 45 к. 165, 598228-79603.55
Уддин Борис Игоревич-740078329446-ст. Терскол, пр. Жданова, д. 232, 517914-17462.47
Преловский Евгений Валериевич-444628968318-с. Малгобек, ш. Тупиковое, д. 1 к. 4, 676614-14781.98
Шкирманов Юрий Сергеевич-226391397091-к. Ишим, ш. Октября, д. 51 к. 885, 614226-135354.06
Ушмакина Ксения Андреевна-881036605958-ст. Ершов, наб. Минина, д. 6 к. 92, 152910-88556.56
Сморкунов Владимир Максимович-4405712068-клх Рославль, бул. Гражданский, д. 5/7 стр. 62, 168853-18000.38
Какурников Иван Максимович-943938770933-ст. Белый Яр (Томск.), ул. Октябрьская, д. 6 к. 16, 803954-16442.74
Судякова Инна Кирилловна-727490215503-д. Богучар, бул. Клубный, д. 3/7 стр. 18, 162914-122610.76
Лохин Никита Романович-650782299443-ст. Рыбинск, бул. О.Кошевого, д. 3, 512348-81199.53
Тевлева Виолетта Петровна-590222636053-к. Находка, алл. Российская, д. 42, 658826-363.23
Одерихин Денис Николаевич-743470308022-с. Верхотурье, алл. Геологическая, д. 4, 224956-148631.08
Тушинский Виктор Кириллович-462259289699-с. Надым, наб. Тульская, д. 6/5 к. 72, 926755-106000.92
Гуржавина Валерия Богдановна-206963062930-с. Новая Игирма, ш. Красное, д. 772 стр. 9, 873218-7618.22
Буликбаев Альберт Олегович-934226538463-п. Каргасок, пер. Станиславского, д. 41 к. 4, 549027-66649.31
Дурихин Дмитрий Юрьевич-669819012389-д. Набережные Челны, ул. Красных Партизан, д. 46, 718214-44217.37
Затогина Кира Михайловна-45001999936-к. Белокуриха, алл. Ивановская, д. 55 к. 43, 180552-107868.57
Сагалин Юрий Михаилович-182313146908-с. Чермоз, ш. Учительское, д. 5 к. 1/3, 984746-125420.78
Камандаков Виктор Николаевич-496827973580-п. Калязин, алл. Энгельса, д. 527 к. 7/7, 835656-21132.73
Баламутова Людмила Никитична-739085782934-с. Пинега, пер. ДОС, д. 1 стр. 9/5, 740588-26006.19
Удиванова Александра Эдуардовна-837476960030-к. Глазов, ш. Клубное, д. 849 к. 263, 809766-111143.28
Атьков Николай Романович-378781263517-клх Липецк, ул. Малиновая, д. 8/3 стр. 5/9, 251538-117143.55
Межнев Евгений Игоревич-687121920878-п. Кулунда, ш. Амурское, д. 1 стр. 9/7, 210446-5004.62
Замотаев Геннадий Романович-292526945194-п. Ачхой Мартан, бул. Шаумяна, д. 13, 896532-79354.75
Батавина Виктория Василевна-142302813099-к. Балашиха, алл. Мельничная, д. 266, 638741-17132.52
Шепаксова Алиса Евгеньевна-293542127851-п. Александров Гай, пр. Весенний, д. 4 стр. 9, 569735-141258.0
Тормаева Галина Олеговна-939958926066-ст. Канск, ш. Зои Космодемьянской, д. 2/2, 375397-112835.14
Кабтов Степан Яковлевич-56532611157-клх Яр-Сале, наб. Пушкинская, д. 983, 699933-5527.28
Липянина Людмила Олеговна-744609701404-с. Черусти, алл. 70 лет Октября, д. 97 стр. 7/6, 342699-59107.64
Батьканов Виктор Виталиевич-958205484517-г. Тутончаны, бул. Бульварный, д. 5 к. 721, 192358-19322.52
Ползикова Елена Федоровна-930491720489-д. Верхотурье, алл. Мельничная, д. 1/8 к. 18, 136808-146418.32
Джуранская Елизавета Сергеевна-194178715927-с. Юровск, бул. Репина, д. 902 стр. 7, 123970-34853.49
Глебачев Юрий Виталиевич-343853953680-д. Мезень, наб. Раздольная, д. 9 к. 8, 650843-95254.38
Платошин Андрей Борисович-387536039104-ст. Урюпинск, ш. Южное, д. 528 к. 6/8, 618225-140226.47
Азадов Эдуард Кириллович-361450207602-п. Калуга, алл. Мелиораторов, д. 52, 758506-33446.88
Сибирских Раиса Вадимовна-781050103463-п. Токсово, ш. Щербакова, д. 247, 308723-59037.89
Адрин Олег Олегович-835885870387-ст. Обнинск, наб. Астраханская, д. 9/2, 165678-71602.19
Пашникова Елена Аркадьевна-858920928846-п. Билибино, алл. Подстанция, д. 935 стр. 38, 538068-100045.39
Присняков Тарас Вадимович-19507455240-с. Снежногорск (Мурм.), ул. Больничная, д. 563, 866310-39422.58
Алдушенков Игорь Вадимович-428214316235-г. Пенза, пр. Проточный, д. 21 к. 2, 714652-99367.43
Гличев Валерий Андреевич-505753716689-к. Боровск, наб. Папанина, д. 209, 684028-61214.18
Печенников Илья Михаилович-315943681458-с. Асбест, пер. Ломоносова, д. 7/7 к. 918, 072353-45782.22
Шумнин Дмитрий Викторович-475835545953-г. Биробиджан, бул. Победа, д. 504 стр. 72, 613472-134668.85
Волотов Виктор Михаилович-921998297928-к. Горно-Алтайск, алл. Виноградная, д. 22, 343970-19389.63
Исайченков Вадим Максимович-646487047648-ст. Дивногорск, пр. Космодемьянской, д. 8/8, 512988-45058.43
Изукин Александр Алексиевич-958636028370-ст. Кандалакша, пер. Заводской, д. 17, 070524-92673.82
Вырикова Анна Богдановна-279109522600-п. Малоярославец, бул. Революции, д. 97 стр. 92, 277620-106667.07
Якунов Олег Викторович-914604667561-ст. Агата, бул. Вахитова, д. 1 к. 818, 276062-80250.99
Слюднин Кирилл Игоревич-103893873374-к. Бреды, алл. Ключевая, д. 929, 275574-91563.04
Савоськина Оксана Михайловна-831456721298-клх Сорочинск, бул. Степной, д. 5, 094869-89677.54
Широгалин Игорь Олегович-263316585306-ст. Юрюзань, бул. Строительный, д. 4 к. 4/9, 104436-121814.15
Сененков Денис Алексиевич-516677490506-клх Колпашево, наб. Ореховая, д. 4/8 стр. 20, 915755-116109.76
Жаровикова Кристина Валерьевна-520988735914-д. Минусинск, пр. Стахановский, д. 303, 997363-14729.21
Екимцева Мария Федоровна-197406361468-ст. Адлер, алл. Республиканская, д. 631, 208880-1042.91
Асеченкова Клара Борисовна-304160262430-с. Яшалта, наб. Петровская, д. 691 стр. 477, 754176-147457.71
Гурманова Клавдия Андреевна-675149125953-клх Шали, бул. Молодежный, д. 727 к. 24, 779093-118661.72
Варошина Екатерина Андреевна-284539293030-п. Поярково, пер. Угольный, д. 2/3 к. 3, 850438-110243.69
Струская Ирина Эдуардовна-330377239396-клх Пермь, ш. Авиационное, д. 852 к. 8/9, 783490-50802.51
Деменков Семён Павлович-849584623113-д. Россошь, бул. Дзержинского, д. 8/8 стр. 8, 240642-38277.33
Тишинкина Надежда Андреевна-924689569185-г. Туапсе, пр. Березовый, д. 444 стр. 1/1, 609686-86064.78
Химушина Дарья Максимовна-205952041104-г. Мурманск, алл. Каштановая, д. 6, 371621-63761.43
Можин Геннадий Василиевич-863325918767-с. Пермь, пр. Крупской, д. 5 к. 5, 038463-135558.94
Тащина Валентина Евгеньевна-866285189158-г. Холмогоры, пр. Брянский, д. 5/4, 415497-22179.28
Дебердеева Алина Егоровна-454181439993-ст. Алагир, пер. Ростовский, д. 66 стр. 3, 723401-66155.11
Калинков Георгий Леонидович-812141569922-г. Чебоксары, ш. Азовское, д. 3/8, 669377-40726.09
Папихин Пётр Алексиевич-355065348345-д. Кировск (Мурм.), бул. Красный, д. 2/6 стр. 5, 459560-26751.18
Савиева Раиса Алексеевна-313553971024-д. Клин, бул. Окружной, д. 49 к. 72, 992296-75017.39
Матева Инна Петровна-306000376543-клх Гремячинск (Бурят.), пер. Маркса Карла, д. 37, 996248-112171.11
Шандыбин Станислав Павлович-531935574972-с. Кизилюрт, ул. Черноморская, д. 67, 467124-57535.74
Кистерев Федор Адамович-993740594710-д. Баргузин, пер. Боровой, д. 63 к. 2/9, 285478-12919.18
Пожанова Алина Алексеевна-544538792333-п. Краснотурьинск, ш. Глинки, д. 403, 010302-105056.34
Лемкин Роман Аркадиевич-368299029438-ст. Тобольск, пр. Театральный, д. 4, 565647-55115.86
Фильмаков Анатолий Иванович-870669372061-п. Чебоксары, наб. Студенческая, д. 162 стр. 776, 234337-33042.38
Воденикова Наталья Николаевна-881573411335-д. Южно-Курильск, бул. Чкалова, д. 1/6 к. 4/2, 799831-145543.31
Шостина Мария Василевна-728965481686-д. Елатьма, бул. Санаторный, д. 9 стр. 9, 308254-59757.46
Щипчикова Юлия Егоровна-778687067809-клх Волгодонск, пер. Надежды, д. 2 к. 8/5, 738907-102891.69
Урканаева Валерия Леонидовна-663324243314-к. Верхнее Пенжино, ш. Советской Армии, д. 6/1, 541014-44077.89
Пуякина Галина Игоревна-12996201048-клх Златоуст, бул. Целинный, д. 4/5, 923483-81997.94
Натковская Валерия Валерьевна-377100683534-п. Ясный (Оренб.), ул. Победы, д. 9/4 стр. 9, 005443-143099.18
Тупоров Артём Романович-680182576749-ст. Лотошино, ш. Абрикосовое, д. 21 к. 3/7, 421562-119917.81
Шутнов Андрей Романович-804750198545-ст. Киров (Вятка), наб. Тихая, д. 8, 851252-28976.55
Барзунов Максим Георгиевич-624999153198-п. Забайкальск, наб. Республиканская, д. 213 к. 5, 577252-97626.88
Нивзорова Вера Петровна-673981469984-к. Сочи, ул. Учительская, д. 7, 971895-12728.76
Клевакин Аркадий Георгиевич-63606908433-к. Кузнецк, бул. Байкальский, д. 91 стр. 1/1, 693041-86351.82
Долакова Анна Андреевна-549250579869-г. Бронницы, пер. Кубанский, д. 7 к. 576, 206421-59807.2
Трищина Катерина Петровна-59272863442-клх Гаврилов-Ям, бул. Попова, д. 46 стр. 9/9, 903740-118820.11
Харлашкина Наталья Эдуардовна-871655776696-с. Саратов, наб. 50 лет ВЛКСМ, д. 85, 815157-92308.68
Родькин Владислав Фёдорович-685485493034-к. Ижевск, алл. Прохладная, д. 9 к. 753, 494949-135470.75
Бродулеева София Федоровна-399161287413-к. Костомукша, ш. Трудовое, д. 552, 982613-85989.42
Шошенская Елизавета Федоровна-388145882819-ст. Тихорецк, ш. Л.Толстого, д. 84, 347040-9795.52
Бордова Наталия Ивановна-139836027486-п. Алапаевск, ш. Химиков, д. 120 к. 737, 566384-86521.54
Ваванова Анастасия Андреевна-724331873535-с. Приморско-Ахтарск, ул. Гаражная, д. 38, 053240-74255.06
Лепорская Валентина Никитична-381646609916-д. Смоленск, ш. Новое, д. 36 к. 45, 677388-100134.46
Палилова Алла Олеговна-485010396705-г. Клин, пр. Тополиный, д. 5/1, 847866-92077.72
Демцев Григорий Яковлевич-424579651902-к. Киров (Вятка), пер. Пушкина, д. 9/1 к. 213, 304024-123817.4
Двоянов Руслан Романович-574638484739-п. Змеиногорск, пр. Деповский, д. 915, 323420-53812.4
Морозенков Владимир Борисович-842308287274-с. Тюмень, алл. Менделеева, д. 6 к. 5/3, 711767-37529.12
Синолицына Любовь Алексеевна-804834421765-д. Кропоткин (Краснод.), пр. Песчаный, д. 16 к. 1/5, 351249-28094.11
Шошникова Валентина Олеговна-132108509575-с. Югорск, бул. Станиславского, д. 6, 551492-13858.04
Хлебянкина Евгения Сергеевна-528681793364-п. Омск, алл. Семашко, д. 3/5 стр. 19, 841039-14744.67
Леондрова Жанна Федоровна-824517515091-с. Токма, ул. Л.Толстого, д. 2/7 к. 8/6, 619544-144387.68
Козупеева Вера Никитична-523022340347-с. Каргасок, ш. Серова, д. 45, 599031-143659.8
Глуглин Андрей Викторович-804841613585-к. Ржев, пр. Таежный, д. 5 стр. 6/5, 123228-99354.64
Пичковский Дмитрий Алексиевич-914759461616-д. Яшкуль, бул. Титова, д. 8 стр. 67, 025436-122013.12
Сюмарев Алексей Борисович-1552520028-д. Таштагол, наб. Беляева, д. 3/4 стр. 83, 982335-130768.73
Болташова Светлана Федоровна-897448787290-д. Дагомыс, ш. Веселое, д. 9/9 стр. 417, 480446-33982.01
Энтин Борис Валериевич-757944285508-с. Сасово, пер. Ильича, д. 79, 001059-53742.9
Залюрин Василий Борисович-174543314873-д. Соболево, ш. Кочубея, д. 169 стр. 973, 200498-72715.82
Хиряев Федор Борисович-489925863706-г. Новый Уренгой, ул. Герцена, д. 2 стр. 86, 799050-138153.38
Чибинцева Кристина Яковлевна-361227757980-д. Крымск, алл. 60 лет Октября, д. 18 стр. 70, 141023-25977.63
Глупакова Алена Михайловна-257909034580-д. Юрюзань, бул. Урожайный, д. 86, 540450-77086.89
Шаутин Александр Вадимович-977527007246-д. Бугульма, бул. Пушкина, д. 7/7 стр. 409, 152742-135841.84
Ярухин Олег Сергеевич-863080619430-к. Холмск, бул. Северный, д. 576 к. 5, 893013-100466.34
Микуличев Иван Вадимович-329999391879-д. Амурск, пр. Северный, д. 576 стр. 83, 279387-89433.53
Шапова Светлана Романовна-120719570799-к. Камень-на-Оби, бул. Совхозный, д. 581, 073552-69793.12
Атаков Анатолий Петрович-557657824731-к. Осташков, ул. Красных Партизан, д. 77 стр. 68, 929755-90172.86
Рогонов Эдуард Антонович-231670847301-клх Ярославль, бул. Новоселов, д. 446 к. 219, 496184-124107.33
Балдуев Дмитрий Фёдорович-446036249481-г. Кыштым, пр. Физкультурный, д. 1/6, 268308-56059.51
Скирдков Вадим Михаилович-204818279961-с. Нефедова, пер. Полтавский, д. 31 к. 598, 065500-92322.23
Жатиков Василий Юрьевич-820867173221-клх Серпухов, ул. З.Космодемьянской, д. 48, 361269-116215.12
Евтюшенков Павел Михаилович-190852923148-с. Октябрьский (Башк.), алл. Специалистов, д. 9/4 стр. 542, 769364-96541.1
Маршируев Игорь Адамович-585822134797-ст. Черусти, алл. Высотная, д. 1/3 стр. 2/1, 676170-60862.67
Твеленева Елена Дмитриевна-610993903225-г. Амдерма, алл. Плеханова, д. 203 к. 6, 243756-106911.09
Мигдалева Мария Игоревна-667626793995-с. Кущевская, алл. Микрорайон, д. 3, 900230-142865.33
