ФИО-ИНН-Адрес регистрации-Сумма уплаченного налога за текущий год
"Барабашков Григорий Михаилович-880214178097-д. Воскресенск, ш. Союзное, д. 7 к. 85, 813434-50451.38"
"Баравнева Катерина Борисовна-789698975187-п. Елатьма, алл. Дальняя, д. 89 стр. 3, 871280-139152.02"
"Барицкий Вадим Кириллович-121514933562-г. Александровск, ш. Геологов, д. 284, 505517-12439.6"
"Барюков Александр Валериевич-637822299214-ст. Красноуральск, ш. Весеннее, д. 1, 853604-130498.94"
"Баташков Евгений Алексиевич-241202063190-клх Чегем, пер. Западный, д. 5/9 стр. 199, 269928-120242.23"
"Беготцкая Валерия Егоровна-888884633555-к. Тымовское, пр. Олимпийский, д. 10 к. 1/4, 250248-18599.2"
"Бегунова Инна Валерьевна-682964013456-клх Нижний Тагил, ул. Сурикова, д. 81 стр. 6/3, 728473-10683.36"
"Бедняков Юрий Аркадиевич-970551684736-клх Белореченск, бул. Цветочный, д. 67, 721495-45067.43"
"Бекова София Аркадьевна-325605262748-клх Певек, алл. Луначарского, д. 535, 272368-5575.23"
"Белединова Екатерина Андреевна-233860192130-ст. Пинега, ш. Луговое, д. 15 стр. 442, 941537-75502.22"
"Берестюков Александр Евгеньевич-552624167471-клх Ульяновск, пр. Добролюбова, д. 661 к. 9/4, 889117-144207.41"
"Бершакова Алла Валерьевна-333402437946-ст. Люберцы, пер. Севастопольский, д. 42 к. 7, 311687-101215.99"
"Беседкин Валентин Леонидович-645970294403-клх Нягань, наб. Аэродромная, д. 341 к. 48, 750379-113006.78"
"Бикинеев Денис Василиевич-278600880292-г. Нефтеюганск, ш. Красных Партизан, д. 857 стр. 573, 478504-100733.12"
"Бикинеев Степан Вадимович-447998107880-п. Оса, пер. Чапаева, д. 1 стр. 2/3, 696042-26470.0"
"Бирякина Любовь Максимовна-783747607928-д. Черусти, ул. Театральная, д. 8/6 стр. 5, 837708-81974.63"
"Биселеева Мария Викторовна-644017010488-с. Джейрах, пер. Металлистов, д. 9/7, 590781-58322.98"
"Битина Валентина Андреевна-843848772247-клх Бавлы, пер. Советской Армии, д. 3 к. 436, 251335-120166.18"
"Блажеева Зинаида Егоровна-473818372380-клх Самара, пр. Краснопартизанский, д. 999 к. 411, 947783-7297.17"
"Блашков Роман Юрьевич-658720593243-ст. Псебай, ул. Радищева, д. 54 к. 7, 154951-2068.98"
"Бобковская Валерия Эдуардовна-336975659349-с. Майкоп, бул. Калужский, д. 1, 777281-53819.31"
"Богалина Оксана Олеговна-433282562220-д. Истра, пр. Энергетиков, д. 246 к. 9, 683527-130971.39"
"Богухвалов Валерий Аркадиевич-377523602837-п. Красноярск, бул. Загородный, д. 4, 938893-21495.36"
"Бодерсков Станислав Николаевич-440713955463-ст. Шахты, наб. Вавилова, д. 900, 767620-142955.95"
"Бодрицкая Марина Романовна-691929662063-с. Кыштым, ул. Главная, д. 878, 138337-116182.93"
"Боженков Вячеслав Николаевич-897364099730-г. Коломна, бул. Промышленный, д. 26 к. 6, 431814-36507.36"
"Бознякова Вера Романовна-845889357019-д. Киров (Вятка), ш. 1 Мая, д. 4 стр. 3, 879340-94819.88"
"Боланов Николай Михаилович-945900383791-ст. Великий Устюг, ш. 60 лет Октября, д. 1/1 стр. 9, 724073-135891.67"
"Болоненков Борис Аркадиевич-11166742281-д. Саранск, бул. Лазурный, д. 7 к. 276, 466588-136849.24"
"Болотриков Валерий Иванович-671063883219-г. Кинешма, ул. Санаторная, д. 6 стр. 387, 061600-133806.8"
"Бондюгин Михаил Кириллович-511483953517-к. Тайшет, пр. Коллективный, д. 614 к. 778, 081766-40491.25"
"Боровых Вадим Антонович-247591515094-к. Партизанск, алл. Веселая, д. 5, 576465-93188.83"
"Бороненков Руслан Сергеевич-479577094658-клх Назрань, пр. Революционный, д. 5 стр. 27, 886779-105593.28"
"Ботузова Инна Олеговна-103827330712-с. Новомосковск, пр. Почтовый, д. 6/5 стр. 4/4, 187456-145999.35"
"Брайцев Тарас Данилович-382223191872-п. Жуковский, пер. Береговой, д. 10 стр. 3/5, 078293-33009.12"
"Бромина Маргарита Викторовна-989864387353-с. Владикавказ, бул. Азина, д. 24 стр. 846, 700771-30121.15"
"Брунцева Елена Викторовна-179818632578-к. Волоколамск, ш. Красное, д. 950 к. 7, 646013-77311.31"
"Брянцев Валентин Вадимович-986558788603-п. Ессентуки, бул. Ярославский, д. 2, 846807-84707.17"
"Бузлаев Никита Вадимович-719904820863-п. Вологда, алл. Сплавная, д. 106 к. 8, 224059-3062.21"
"Букалева Лариса Максимовна-434192186718-д. Чебаркуль, алл. Красноармейская, д. 8/7, 235006-60890.0"
"Бултышкин Григорий Максимович-631595506745-к. Адыгейск, пер. Песочный, д. 9/9 к. 150, 426555-91020.77"
"Бурденев Виктор Кириллович-599839012664-ст. Кировск (Мурм.), ул. Станиславского, д. 9 стр. 4, 986618-33492.7"
"Буртылева Клавдия Ивановна-979233702779-с. Северодвинск, ш. Гаражное, д. 7 к. 89, 509588-115909.85"
"Бусьпин Илья Алексеевич-612652579706-к. Шелехов, наб. Карла Либкнехта, д. 92 к. 9/8, 518792-144145.47"
"Быканин Антон Леонидович-661256369097-с. Красноселькуп, пр. Карла Либкнехта, д. 33 к. 3, 856937-131910.9"
"Бычкова Елена Эдуардовна-692887736357-с. Дубна, алл. Менделеева, д. 142 стр. 4, 830106-93669.11"
"Вавинов Руслан Павлович-593398895502-к. Тында, алл. Мостовая, д. 7/9 стр. 66, 039186-84945.7"
"Вадясова Вера Игоревна-336594001127-ст. Морозовск, бул. Карбышева, д. 30 стр. 77, 545011-64725.39"
"Вакулихина Жанна Петровна-515024158540-г. Териберка, ул. Герцена, д. 3/7 стр. 456, 993387-99335.5"
"Васманова Светлана Валерьевна-981784002338-п. Кижи, пр. Владимирский, д. 76 к. 56, 385545-63587.36"
"Ваулиева Наталия Аркадьевна-528089567558-п. Игнашино, пер. Логовой, д. 9 стр. 2/5, 948473-112061.39"
"Вдов Алексей Леонидович-849988762861-клх Эльтон, пр. Заречный, д. 49, 337382-14539.46"
"Велиханов Никита Романович-925944249385-ст. Красная Поляна, ул. Жданова, д. 880 стр. 7/8, 970263-19962.2"
"Велюхова Алена Борисовна-368082143557-ст. Магадан, пер. Л.Толстого, д. 1/5 стр. 1/6, 627528-58526.66"
"Вертигина Ева Егоровна-749214437321-г. Каневская, пер. Линейный, д. 9, 215460-72930.0"
"Ветютнев Андрей Аркадиевич-540489717179-д. Тольятти, пр. Дальневосточный, д. 296 стр. 336, 754905-19703.4"
"Виденский Дмитрий Игоревич-591760582736-ст. Пинега, наб. Социалистическая, д. 42 к. 948, 546805-102435.86"
"Виногадова Наталья Яковлевна-483834316520-д. Октябрьское (Хант.), ш. Белинского, д. 67 стр. 1/9, 625712-76648.77"
"Водов Владислав Николаевич-846165163527-ст. Глазов, пер. Белорусский, д. 880 к. 85, 503195-129812.0"
"Воржев Николай Кириллович-879370001466-г. Лесной (Сверд.), пер. Южный, д. 69, 494753-126705.75"
"Воробчиков Кирилл Алексиевич-773292586854-ст. Ковров, бул. Широкий, д. 4/5, 046699-128760.69"
"Ворушилин Геннадий Аркадиевич-741837470897-г. Джейрах, бул. Интернациональный, д. 5 стр. 50, 240088-62824.03"
"Вохеватова Кристина Богдановна-901469322935-д. Бугуруслан, наб. Окружная, д. 74, 720196-88677.95"
"Гатавский Илья Вадимович-987747298194-г. Троицк (Моск.), бул. Краснознаменный, д. 7/2 стр. 7, 367168-122483.12"
"Гатин Альберт Адамович-584105631720-с. Усинск, наб. Тургенева, д. 12 стр. 3/6, 335159-81460.27"
"Гдубокина Алёна Леонидовна-353464357567-п. Якутск, ул. Озерная, д. 396 стр. 450, 605588-105713.05"
"Гимаева Дарья Олеговна-945296156290-клх Нефтекамск, алл. Короткая, д. 1 к. 30, 543356-47837.51"
"Гичалова Дарья Борисовна-134908773523-к. Юрюзань, алл. Широкая, д. 4/3 к. 87, 569519-57197.92"
"Голлямова Оксана Сергеевна-187429009865-ст. Шарья, алл. Азина, д. 1/4 стр. 6, 085722-23983.82"
"Голякин Антон Игоревич-798980130316-п. Глазов, ш. Светлое, д. 7 к. 491, 480790-88473.67"
"Гомыляева Маргарита Борисовна-334253075862-с. Бреды, наб. Майская, д. 17 стр. 6/1, 912096-101165.79"
"Горошнова Надежда Дмитриевна-200599473478-д. Анапа, ш. Балтийское, д. 252 к. 4, 047741-68302.0"
"Горсонова Валерия Михайловна-432697023693-клх Краснокамск, алл. Кошевого, д. 177 стр. 26, 302574-35102.53"
"Гречишкина Алина Романовна-550262645812-с. Тихвин, ш. Заовражное, д. 445 стр. 885, 195347-21059.98"
"Грусицкий Роман Антонович-341016775292-клх Бомнак, бул. Восточный, д. 934 стр. 66, 044168-47972.87"
"Грушнев Валентин Викторович-886668599688-с. Моршанск, пер. Полтавский, д. 17 к. 61, 133788-39239.94"
"Гудомаров Никита Николаевич-200360569353-п. Домодедово, наб. Тукая, д. 85, 116323-108440.61"
"Гужавина Маргарита Романовна-620108970324-ст. Орск, ул. Котовского, д. 2/2, 033775-63775.22"
"Гумедов Артур Виталиевич-806220766876-к. Миасс, пр. Братский, д. 7/2 стр. 7, 754597-2928.77"
"Гуршумов Геннадий Василиевич-665586924592-с. Югорск, пер. Лазо, д. 739, 973160-122910.65"
"Давутова Екатерина Ивановна-688609585024-г. Курск, пер. Донской, д. 570 стр. 4/5, 315938-76507.18"
"Дашкаев Яков Юрьевич-394745852644-к. Красногорск (Моск.), пер. Вавилова, д. 6/6 к. 6/9, 479399-125674.0"
"Дворянских Людмила Борисовна-119189150437-клх Видное, пер. Лесный, д. 648 к. 9/5, 959675-61205.74"
"Делиева Любовь Яковлевна-661452149226-д. Кирово-Чепецк, наб. Ясная, д. 4/2 стр. 408, 384725"
"Дерюпина Елизавета Вадимовна-552234405094-с. Красноуральск, наб. Привокзальная, д. 3/7 стр. 37, 376633-132675.98"
"Динарева Катерина Аркадьевна-661139209590-г. Хабаровск, алл. Мостовая, д. 659, 477721-75059.72"
"Динькин Пётр Леонидович-455043936100-п. Алексин, пер. Украинский, д. 221, 308072-61518.69"
"Докукина Виолетта Михайловна-326643956400-клх Пушкинские Горы, пр. Урожайный, д. 5/2 к. 85, 992878-115281.93"
"Домачева Лиза Леонидовна-267021540668-с. Адлер, ш. Ленское, д. 3/2 стр. 67, 085771-38431.38"
"Дорошаева Анна Борисовна-221242925490-ст. Тырныауз, ул. Кирова, д. 8/5 к. 708, 738423-109468.61"
"Дробников Владимир Максимович-784202660830-клх Сальск, алл. Речная, д. 712 к. 1, 349894-119057.75"
"Дубровкин Василий Вадимович-625406053931-к. Междуреченский, пер. Маяковского, д. 94 стр. 8, 835813-17139.6"
"Дукукина Любовь Богдановна-948584899241-к. Буйнакск, бул. Крылова, д. 55, 402986-139640.33"
"Дурсенев Михаил Данилович-792506877187-ст. Москва, МГУ, ш. Льва Толстого, д. 3/6 стр. 7/1, 492478-145502.24"
"Дязбаев Виталий Виталиевич-653313796161-клх Йошкар-Ола, пер. Седова, д. 48, 426719"
"Евдонова Тамара Петровна-844556037946-с. Переславль-Залесский, алл. Коммунистическая, д. 923 стр. 3, 899047"
"Евстрахин Анатолий Михаилович-744701672650-п. Холмск, ш. Олега Кошевого, д. 9, 489494-42251.8"
"Егупов Антон Борисович-461369900773-г. Игнашино, ул. Пугачева, д. 9/3 к. 645, 037466-57886.5"
"Елновский Николай Максимович-318622683901-клх Звенигород, алл. Металлургов, д. 775, 171926-149649.48"
"Енисейский Григорий Викторович-114915573372-г. Красноселькуп, алл. Каштановая, д. 5, 339280-77199.51"
"Жабкин Степан Валериевич-653775625198-к. Красноярск, ул. Кирпичная, д. 6, 636186-23775.76"
"Жадрина Алена Кирилловна-122789948813-д. Уренгой, ш. Клубное, д. 5/5 стр. 74, 584885-136260.58"
"Жаев Вячеслав Павлович-326636082747-к. Нижний Тагил, ул. Свердлова, д. 8 к. 886, 006445-88850.77"
"Желейцева Екатерина Игоревна-652857959721-ст. Владивосток, пр. Иванова, д. 6/9, 735929-4755.54"
"Жеребенков Олег Яковлевич-994099595146-п. Видное, ш. Лесхозное, д. 321, 511485-16376.3"
"Жистовская Евгения Леонидовна-363418079092-г. Сасово, наб. Одесская, д. 20 к. 5/1, 188990-37418.26"
"Забелин Борис Юриевич-700918998579-г. Сургут (Хант.), ул. Дальняя, д. 83, 311350-117298.09"
"Загребова Любовь Никитична-362122831023-д. Пинега, ш. Циолковского, д. 87 стр. 59, 058061-82313.47"
"Зазнатков Николай Юрьевич-605238193266-д. Верхоянск, наб. Ломоносова, д. 2/6, 972141-116208.65"
"Зарилова Виолетта Аркадьевна-330892967086-с. Горно-Алтайск, ш. Калужское, д. 1/2 стр. 4/6, 924310"
"Засинева Наталья Андреевна-85132714846-к. Астрахань, наб. Сплавная, д. 331 стр. 80, 197066-132811.87"
"Зебрев Федор Борисович-911117097007-к. Краснокамск, пер. Абрикосовый, д. 2/8, 298990-17238.19"
"Зелятров Виктор Игоревич-27011616010-ст. Домодедово, алл. Азовская, д. 526, 409554-125635.12"
"Зилов Григорий Юриевич-770525438644-клх Сергиев Посад, бул. Коминтерна, д. 16 к. 6/1, 598576-117731.48"
"Зимичев Кирилл Павлович-366134387172-с. Кырен, пр. Речной, д. 6/9, 232340-10778.29"
"Зинченкова Полина Вадимовна-485823919980-г. Кулу, бул. Плеханова, д. 335 стр. 756, 847353-123224.25"
"Зобнов Илья Фёдорович-96916899093-п. Макаров, пр. Киевский, д. 59 стр. 8, 847325-50067.33"
"Зубанева Марина Викторовна-922465651130-ст. Дудинка, пр. Новый, д. 1/3, 378608-44427.72"
"Зудова Вера Михайловна-951942328005-с. Кизляр, алл. Гражданская, д. 541 стр. 2, 497685-1066.02"
"Зюрюкина Мария Михайловна-902710369749-г. Обнинск, ул. Крымская, д. 9 стр. 3/7, 076842-47424.95"
"Зяблицина Анастасия Аркадьевна-368024440860-к. Курильск, наб. Логовая, д. 7 к. 64, 662560-87173.21"
"Ивличев Федор Алексеевич-979433325849-с. Амурск, ш. Речное, д. 964, 648569-124640.71"
"Игудина Мария Николаевна-590383120013-с. Завьялиха, ш. Мелиоративное, д. 8/7 стр. 1, 734856-26840.44"
"Инвалидов Борис Иванович-887094674327-клх Кижи, ул. Овражная, д. 495 к. 66, 443870-51119.83"
"Кабисов Вячеслав Михаилович-397451741923-д. Пышма, пер. Коллективный, д. 62 к. 985, 691404-69352.04"
"Каблукова Ева Сергеевна-793263709626-с. Устюжна, наб. Полтавская, д. 656 к. 45, 887877-19120.24"
"Кавокин Ярослав Алексиевич-611077081633-с. Билибино, ш. Олимпийское, д. 4/9 стр. 758, 885966-55205.77"
"Казамаров Алексей Сергеевич-438555832848-с. Челябинск, наб. Саратовская, д. 2/8 к. 902, 217690-145782.48"
"Казеннова Кира Яковлевна-857394572588-ст. Кулунда, алл. Западная, д. 9/1, 840190-111105.98"
"Каламыцев Антон Евгеньевич-372213854379-к. Вологда, наб. Леваневского, д. 3/4 стр. 3, 384259-16296.03"
"Калашина Алена Леонидовна-996010110472-д. Хоста, бул. Садовый, д. 530 стр. 6/8, 479471-64647.04"
"Калеткина Алла Леонидовна-829167552944-клх Подольск, наб. Школьная, д. 9 к. 287, 299523-123400.04"
"Кальмаев Яков Василиевич-493618926094-к. Пермь, ул. Гагарина, д. 2/3 к. 1, 244993-14027.02"
"Каменькова Ева Аркадьевна-337683766986-ст. Печора, пр. 60 лет СССР, д. 3/9 к. 5, 590776-53183.03"
"Каноныхин Вадим Валериевич-264501535622-г. Якша, ш. Толбухина, д. 959 стр. 5/6, 131829-109105.81"
"Канцерева Валентина Егоровна-638908062680-клх Любань, ул. Красина, д. 9/1 к. 381, 895320-148695.35"
"Карасина Екатерина Дмитриевна-663353477117-п. Алексин, пр. Февральский, д. 902, 402048-25441.2"
"Карбушев Валентин Фёдорович-866715463708-п. Новороссийка, бул. Угольный, д. 409 к. 6/1, 364171-40214.56"
"Каргалова Алёна Федоровна-62298546073-д. Уварово, алл. Карла Либкнехта, д. 6/6, 895199-43154.27"
"Каржевина Полина Леонидовна-987275908311-д. Серафимович, наб. Ульяновская, д. 9, 064009-138451.19"
"Карлинова Любовь Андреевна-340875354285-п. Биробиджан, алл. Угольная, д. 5/4 стр. 3, 358159-52345.67"
"Кармилов Григорий Вадимович-924011450219-п. Калач, алл. Водников, д. 5/6 стр. 4/4, 865881-12494.16"
"Касатеева Анна Богдановна-68886940709-к. Черняховск, бул. Павлика Морозова, д. 2/9 стр. 4, 641083-102681.63"
"Касявкина Мария Викторовна-461410109149-п. Кинешма, пр. Смирнова, д. 5, 170174-128845.18"
"Кглушенков Борис Тимофеевич-952419518309-д. Калевала, наб. Дружбы, д. 9/5 к. 226, 560861-83272.02"
"Кененова Валентина Викторовна-215489939434-с. Каргасок, бул. 9 Января, д. 320 стр. 720, 288663-63943.54"
"Кербецова Софья Викторовна-810539318068-д. Тымовское, пер. 1 Мая, д. 9/6, 716416-9699.0"
"Кероваева Ирина Ивановна-614565038553-д. Абинск, пр. Радужный, д. 8, 308377-117350.16"
"Килатов Николай Фёдорович-596327505247-г. Гремячинск (Бурят.), ул. Смирнова, д. 1 стр. 78, 910362-78107.82"
"Кипилин Геннадий Василиевич-80076256467-с. Тамбей, ш. Заречное, д. 53, 502477-29802.54"
"Киржанков Иван Алексиевич-262823154700-г. Катайск, алл. Октябрьская, д. 6/8 стр. 221, 640246-28277.52"
"Киржанкова Полина Аркадьевна-78491491365-п. Каневская, пер. Энгельса, д. 307 к. 8, 021590-88957.44"
"Кириллин Кирилл Алексиевич-201214084817-п. Ялуторовск, пр. Озерный, д. 6 к. 325, 122727-115325.54"
"Киршикова Алиса Андреевна-125415486952-ст. Усинск, бул. Зеленый, д. 449 стр. 40, 811921-47691.79"
"Китяйгина София Олеговна-216046412320-п. Калач-на"
"Клеопов Валентин Сергеевич-452807506862-с. Амдерма, алл. Моховая, д. 98, 321520-93056.83"
"Клешкина Раиса Викторовна-537965193970-д. Тамбов, наб. Льва Толстого, д. 801 к. 29, 954888-80099.26"
"Клиницкая Маргарита Валерьевна-3937170115-г. Кудымкар, ул. Ставропольская, д. 5/2 к. 9, 262695-60456.75"
"Козодаев Денис Николаевич-752963453892-п. Льгов, ул. Нахимова, д. 76, 224382-66090.72"
"Колдыбаев Эдуард Игоревич-631289001269-к. Балтийск, ш. Зои Космодемьянской, д. 9 к. 693, 420588-30124.74"
"Колебаева Мария Андреевна-357457927512-с. Омск, ул. Белинского, д. 82 к. 78, 630974-126243.2"
"Колобов Антон Данилович-254630386999-г. Енисейск, ш. Строительное, д. 5, 683895-50463.86"
"Колобосина Алена Аркадьевна-827785817798-клх Усть-Джегута, бул. Приозерный, д. 5 стр. 7, 056459"
"Колпачков Валентин Денисович-737141019839-ст. Соликамск, наб. Свердлова, д. 2/1 стр. 8/8, 774675-117953.04"
"Колудаева Жанна Максимовна-607521081411-к. Кырен, наб. Лесозаводская, д. 11 стр. 9, 564322-883.41"
"Комачева Валентина Петровна-725785419535-д. Калачинск, ул. Клары Цеткин, д. 21, 605274-16403.29"
"Кончакова Жанна Романовна-836683493033-д. Макаров, ш. Городское, д. 5, 102947-142245.24"
"Кончихина Клара Кирилловна-224779789376-ст. Кажим, алл. Кавказская, д. 2/8 к. 953, 598271-127830.08"
"Кортиков Виталий Борисович-825972163954-г. Кущевская, наб. Республиканская, д. 8/4 к. 5, 299139-96112.26"
"Косорыгин Руслан Павлович-527254281025-д. Иркутск, пер. Кирпичный, д. 71 к. 6, 850905-125103.09"
"Кочкалов Григорий Юриевич-646970025818-к. Новочеркасск, наб. Стахановская, д. 9/1, 901260-141797.66"
"Кошеваров Никита Олегович-631527498813-г. Джейрах, пер. Курский, д. 1 к. 5/4, 241875-59484.57"
"Кошкаров Георгий Валериевич-107409944589-д. Бузулук, ш. Главное, д. 821, 730624-3498.83"
"Красноухов Григорий Юрьевич-513834085593-д. Кировск (Ленин.), алл. Волочаевская, д. 284, 039669-34147.1"
"Крендлина Юлия Михайловна-403178962429-г. Мелеуз, ш. Производственное, д. 13, 145045-81956.01"
"Крылков Леонид Данилович-903847158521-ст. Бавлы, алл. Челюскинцев, д. 7/5 к. 12, 564101-74320.76"
"Куаков Дмитрий Тимофеевич-623141401943-г. Кириши, пр. Металлистов, д. 44 стр. 217, 821620-143593.56"
"Кузовенков Альберт Викторович-412717881499-ст. Одинцово, пр. Ягодный, д. 864 стр. 822, 626524-85169.14"
"Кулюхина Александра Викторовна-239907271447-ст. Тосно, ул. Индустриальная, д. 59 к. 5, 004855-140526.09"
"Курзуков Артём Василиевич-376938185751-клх Ростов, ш. Ярославское, д. 290, 123913-128467.94"
"Куричева Наталия Ивановна-774706707056-клх Красноуральск, наб. Прибрежная, д. 4 стр. 447, 134318-74964.69"
"Курманина Инна Эдуардовна-173923495513-п. Элиста, пр. Российский, д. 806, 056387-50475.56"
"Курнина Оксана Андреевна-283161428550-п. Сковородино, наб. Депутатская, д. 7/6 стр. 6, 976235-32751.12"
"Куртаев Григорий Михаилович-703536882779-г. Кинешма, бул. Енисейский, д. 809 к. 60, 667002-38177.66"
"Курупина Кристина Романовна-584194960113-ст. Вязьма, пер. Терешковой, д. 8, 127348-144354.73"
"Лавримов Василий Антонович-796672748518-д. Аршан (Бурят.), пр. Городской, д. 46 к. 3, 503511-12916.0"
"Лагозина Виктория Алексеевна-616571095815-ст. Туапсе, пр. Заводской, д. 4, 609619-145756.38"
"Лагорова Алла Ивановна-42790422732-с. Шаховская, ул. Добролюбова, д. 69, 338965-58325.76"
"Лакинков Олег Романович-908029832526-с. Нефтеюганск, ш. Ворошилова, д. 2 стр. 270, 731255-36602.52"
"Лактюнькин Вадим Юрьевич-476087702738-ст. Липецк, наб. Пионерская, д. 4/8, 608243-128745.41"
"Лапатухина Анастасия Кирилловна-324360339496-клх Алагир, пер. Спартака, д. 7, 394984-28812.98"
"Латкин Артём Денисович-316080724272-с. Калач, пр. Мелиоративный, д. 84, 072448-4370.85"
"Лахтиков Юрий Сергеевич-646375044416-г. Наро-Фоминск, бул. Ленский, д. 16, 389159"
"Лачкин Александр Аркадиевич-249897827944-клх Билибино, наб. Гайдара, д. 24 стр. 2/9, 962131-138597.58"
"Лащинский Денис Андреевич-412977742314-с. Ведено, наб. Нахимова, д. 609 к. 2/7, 675694-108600.59"
"Левшов Валентин Романович-973040092179-клх Ачхой Мартан, ш. Морское, д. 9 стр. 77, 719471-26018.47"
"Легких Анастасия Василевна-564237473825-ст. Сыктывкар, ш. Трактовое, д. 336 стр. 51, 363953-111370.14"
"Ледихова Наталия Эдуардовна-748223997369-к. Красноселькуп, алл. Отрадная, д. 2/6 стр. 813, 976942-64020.71"
"Лейферова Валентина Федоровна-279193566659-п. Ребриха, наб. Бульварная, д. 9/8, 430970-4828.87"
"Лемешкин Степан Николаевич-630918683553-с. Нижнеудинск, бул. Кочубея, д. 576, 383437-93755.85"
"Летунина Евгения Никитична-226543768717-д. Старая Русса, наб. Матросова, д. 455 к. 2/3, 103654-32021.15"
"Лешуков Александр Леонидович-545537104652-с. Минусинск, пр. Шолохова, д. 4 к. 3, 346649-9782.29"
"Лилюхина Вероника Викторовна-312088684226-г. Голицыно, наб. Средняя, д. 5/5 к. 1/8, 506621-103755.44"
"Линкова Евгения Сергеевна-400502132711-к. Снежногорск (Мурм.), ул. Сельская, д. 23 к. 33, 281017-15203.54"
"Липтова Жанна Олеговна-232681804972-ст. Крымск, алл. Сахалинская, д. 690 к. 6, 590256-83928.52"
"Литемин Артур Павлович-310059729498-ст. Пятигорск, ш. Шолохова, д. 4, 804001-132814.06"
"Лихневский Яков Олегович-228682405712-к. Кыштым, алл. Машиностроителей, д. 957 к. 468, 769215-45158.37"
"Личутина Вероника Алексеевна-26985699678-п. Ярославль, наб. Тепличная, д. 761, 443912-149449.93"
"Лобазина Вероника Валерьевна-995138002806-с. Нерчинск, алл. Юности, д. 2, 572788-3626.97"
"Ломовицкий Антон Павлович-593004207743-клх Глазов, пер. Каштановый, д. 36 стр. 37, 008879-128860.75"
"Лупенкова Галина Валерьевна-825655019657-г. Усолье Сибирское, пр. Крайний, д. 9 к. 4, 465823-127598.77"
"Лупиков Максим Кириллович-573575290914-д. Токсово, пер. Полевой, д. 80 к. 8/9, 394705-138851.89"
"Любомилов Герасим Петрович-473450809006-к. Якутск, бул. Тургенева, д. 8/9 к. 1, 149752-107731.51"
"Люндышева Лиза Эдуардовна-564811150520-с. Аргаяш, ш. Ясное, д. 29, 515706-36240.19"
"Лючкин Валентин Викторович-507443499575-п. Тобольск, бул. Мелиоративный, д. 9/7, 001598-66928.48"
"Малиев Валентин Фёдорович-328062109321-ст. Улан-Удэ, пер. Белорусский, д. 6 стр. 91, 803859"
"Малочуева Александра Валерьевна-688640569795-ст. Пинега, ш. Серова, д. 5/8 к. 65, 711401-39310.38"
